browser,datetime,ip_anonymized,language,message
chrome,2015-09-01 03:01:47,21265fe90accf43beb7bdf70432e75e2,cn,0
chrome,2015-09-01 03:02:24,d0cee2d51b548aef5a4cbc0c8c94951d,en,2
chrome,2015-09-01 03:04:40,288ae83896f7f01605937a341b14a23a,de,0
chrome,2015-09-01 03:04:55,64ac502b8af5ba0c2d5f0e4a813ec0f9,de,2
firefox,2015-09-01 03:05:46,54fc44729ddfa75420c681ea111d53af,de,2
firefox,2015-09-01 03:06:22,596cbe35f21780fb1ad24908e169c751,de,0
firefox,2015-09-01 03:06:24,db6cf7cdff6195d1d9f6cfad71015824,de,1
chrome,2015-09-01 03:07:57,21ad066dc44bbb9695517bdf81a5d042,ru,2
chrome,2015-09-01 03:08:18,4f4c384d236826357e6516a17acb91c6,cn,1
firefox,2015-09-01 03:09:50,71c6810c96f08bc36dd3da2a939dfd1b,en,0
firefox,2015-09-01 03:10:27,ad1790d5c85bd040da08b9790f03eb1a,ru,2
chrome,2015-09-01 03:10:37,2c56fc4b7df8e7be9699d45328dd50f4,en,1
firefox,2015-09-01 03:10:40,2d4c5dd1fdaa105e923106f0f8544ce7,cn,0
firefox,2015-09-01 03:13:03,283ee762604d35d2c4eac66250a2d9aa,ru,2
chrome,2015-09-01 03:14:14,afd473f673f8ce389103ad18bd5d8607,de,1
chrome,2015-09-01 03:14:51,0fb4acafd0b3c89998b91739abb4b70f,en,1
chrome,2015-09-01 03:15:02,6b17906396151d02139d08ab5a02fc20,de,1
firefox,2015-09-01 03:15:26,e4a446a6bbd9276249533bdfeff01079,fr,0
firefox,2015-09-01 03:15:33,a9cd4dffdfe5c840be870b3b3a1d4a96,fr,1
chrome,2015-09-01 03:16:45,4d9669da2c205ecaad0ea2c606ba6548,ru,2
chrome,2015-09-01 03:17:24,6ac998a936436b8b5f4016f586163d72,de,2
chrome,2015-09-01 03:17:39,3fb74ddeb10da2ff25cbb0feb79515df,de,0
chrome,2015-09-01 03:18:09,1a031c46b7a7a0f3281b427e4d016b38,en,1
firefox,2015-09-01 03:18:18,71b2b3da27c2c239cce90dd3a0b93dd7,en,2
firefox,2015-09-01 03:18:33,b289d8964c79ab2a828936ce51784a3e,en,2
chrome,2015-09-01 03:18:58,0defe96ea0e83f6d49e03e60885fe429,de,2
chrome,2015-09-01 03:19:06,af2e22f769c855322335fe4a23e2b37a,cn,2
firefox,2015-09-01 03:19:56,7d6816cb303a13039e7414f3063bab7c,en,1
chrome,2015-09-01 03:20:45,2d3af74b65317120e2f00f9255d06b28,de,2
chrome,2015-09-01 03:21:17,c9ba9954f3d4085bf9208352f3db4884,de,1
chrome,2015-09-01 03:21:22,b68971213d1d27fd6448c4d6f564e8ef,de,2
chrome,2015-09-01 03:21:55,b6aaadbf86472a39bcb59a55ed8b51bc,en,1
firefox,2015-09-01 03:22:14,53e6328eb764de7b415c00f9b2f93396,en,1
chrome,2015-09-01 03:22:20,5d5ac90b17b23e982e85127c26d400a2,en,1
chrome,2015-09-01 03:23:48,62b925604db59db5d242630a02f61773,en,2
chrome,2015-09-01 03:23:57,72c1af1704dbfa0ee9e740a25ffe6183,de,2
firefox,2015-09-01 03:26:24,50c7c5fe7457a6bb6c28f30a9cf13044,en,1
chrome,2015-09-01 03:26:33,353264603ea21bc1d8f3bc6b447e732d,en,0
chrome,2015-09-01 03:28:06,e40f6917e1cbefd3af3055b3c954c250,fr,2
chrome,2015-09-01 03:28:10,427011f550e366873bf1ddbbd584dba3,en,2
chrome,2015-09-01 03:28:12,8993dababbdef7cf410487b98b9af9c5,en,0
chrome,2015-09-01 03:28:20,dfc9158e6c61b4bfadb76dc531bf84e9,ru,2
chrome,2015-09-01 03:29:40,4f66a3c0fc53038bf342ba85b0eac477,fr,2
chrome,2015-09-01 03:29:52,8c9c740ea6515c0b2b38c959aa16ea2e,en,2
firefox,2015-09-01 03:31:02,b9c3b7b2dfd287cfd8a5124b595b2a61,en,2
chrome,2015-09-01 03:32:30,eee3f3da965df5c373965b689fe31764,de,2
chrome,2015-09-01 03:33:18,ea2eaaaf7a96c06a5d11140998ab51e0,en,0
chrome,2015-09-01 03:34:15,b3302cde33a1784fe42ea89a775113ed,cn,1
chrome,2015-09-01 03:34:44,124d8c87f7fe966a346f3d67899ab353,en,0
chrome,2015-09-01 03:34:46,6979fe4ade4e36073e7536b2556ba5d7,en,1
chrome,2015-09-01 03:35:42,be2d90e3a3896c82221d335652cde14a,en,0
chrome,2015-09-01 03:36:08,982495c25ca63344a35e5f7103a53f61,de,1
chrome,2015-09-01 03:36:13,0e10c8f6d6c4edbf647e9939954590a1,en,1
chrome,2015-09-01 03:36:18,836477d6007952b2f83492a693c8180c,de,2
chrome,2015-09-01 03:36:31,64f49c0b4b4760fbdedec62698dff263,en,0
firefox,2015-09-01 03:36:31,f3313713e130256b0b8cfc9d44116001,en,2
chrome,2015-09-01 03:36:39,b27953adf0ec37aea409dcc3c2d582c0,fr,2
chrome,2015-09-01 03:37:21,d736d44133749ea484bdbc2035d6f967,de,1
chrome,2015-09-01 03:37:49,7e74b82488b3a02b8b7fad35342e794f,de,2
firefox,2015-09-01 03:39:33,0b38a2bc73e51a006beb2ec7244e2534,cn,2
chrome,2015-09-01 03:39:36,f46e6facef660b7a8cccefd2d04dc4ab,cn,0
firefox,2015-09-01 03:39:41,77c891ec8e66c6535a7740d6ba1157b0,de,1
firefox,2015-09-01 03:39:54,ef13995cfda8f6c3b6cb5d438063d796,en,1
firefox,2015-09-01 03:40:19,fd11f72adb3829fc91c6b5306df49010,en,0
chrome,2015-09-01 03:40:25,42ff2775c7b3198c3a840480f2a795ed,en,1
chrome,2015-09-01 03:40:40,03f879322911fad7486a7872dbb4abb8,en,0
chrome,2015-09-01 03:41:03,54c297dd81c1ec2a1a0743b89f1dc7a7,de,0
firefox,2015-09-01 03:41:14,b3201cd4eb2f496d5dbdf97338df88b9,en,0
firefox,2015-09-01 03:41:30,fa3443b105e7f94d667ac92e1326692e,ru,0
chrome,2015-09-01 03:42:49,98e85ff405dd52797e00638017a789ce,en,1
chrome,2015-09-01 03:43:10,de6843c8ed344a2745f2f7ef63e51724,en,1
chrome,2015-09-01 03:44:03,b009a26a0aabbe97319bd7dfa9b64a9f,en,0
chrome,2015-09-01 03:44:06,bdc01ca99ca948fd09a212db94ca9fbc,fr,1
chrome,2015-09-01 03:44:16,5cb290e0c59af2f024afe50d88b51d04,de,1
firefox,2015-09-01 03:45:12,e3be2e8e518f7adf4ab816c429c66265,de,0
chrome,2015-09-01 03:47:07,9fb2c0b52951c495df41c1eaf2076f68,ru,0
chrome,2015-09-01 03:47:23,e9a05d131d922e482fb2e8d08ee9f3f0,en,1
chrome,2015-09-01 03:47:30,900f1fe8c912f85e93ef5c418bff83c1,en,2
firefox,2015-09-01 03:47:44,8e549c73f900bae725da7f23a3d3fc22,fr,2
chrome,2015-09-01 03:47:52,b1bd46a43cb5019d6ee0b86e8d85bbcb,de,1
chrome,2015-09-01 03:47:57,b2a0fc05bfb464d27f4eb45b99349eef,en,2
chrome,2015-09-01 03:48:11,682e0823029d732e3ac901f9c9d20ad5,en,0
chrome,2015-09-01 03:48:17,c0f03f8f6554ca6d40349dd937f6e201,en,2
chrome,2015-09-01 03:48:25,3e45ea94cfd07574028085b5caf50943,en,1
firefox,2015-09-01 03:48:36,7a3d97a2be1dc6cef5f936bffbc1c59c,cn,0
chrome,2015-09-01 03:50:36,612c1c0dbc003c2c66334013fa0f7f15,en,1
chrome,2015-09-01 03:50:58,a48469a51ddb9911af9459c3c814d1b0,en,0
firefox,2015-09-01 03:51:06,763d71ee4b06e34fb7ffc4d3817593d2,en,2
chrome,2015-09-01 03:51:19,6e87c73cc2285a7ff96efaea0a4e9fdc,de,1
firefox,2015-09-01 03:52:31,a556858ee64c989c6857139313203426,de,1
firefox,2015-09-01 03:54:58,652fa3218bd049fe55930cf91a748c55,en,2
chrome,2015-09-01 03:55:13,090f7c48285370971fe07974247d4681,en,1
firefox,2015-09-01 03:55:15,2302f3607ce84f9e34db90b15f165511,fr,1
firefox,2015-09-01 03:56:12,5b25975a05279eea9e7ede77d4bb65a5,ru,0
firefox,2015-09-01 03:56:38,bd3ce0ea8aac564c9dadb609a084f781,de,0
firefox,2015-09-01 03:57:37,af5db85870c07e9b892aa9465fea653d,ru,2
chrome,2015-09-01 03:59:40,d8c48d7d13da8395a014e8e1fcad7e49,en,1
chrome,2015-09-01 03:59:56,d2831670735d1bfa0de8da7c071c028e,de,1
chrome,2015-09-01 03:59:58,d63c275a85e38bf4fa620cc062c09b58,en,0
firefox,2015-09-01 04:01:00,30af9880a1d3be6d8b9a224ea0b69f5f,en,0
chrome,2015-09-01 04:01:03,65da426f21e843fdad037e0c0c6e035d,de,1
chrome,2015-09-01 04:01:09,c8a1021221c941aa861d46ee9e73b40f,de,2
firefox,2015-09-01 04:02:26,2581dc7e58e8611a0a2b6db2e4ec7f50,cn,0
chrome,2015-09-01 04:02:58,085295dabf56fbe468971cb7aec29f3a,en,1
chrome,2015-09-01 04:03:58,62ec289e618dfb060f19e1977910c751,en,2
firefox,2015-09-01 04:05:25,af72a112f19a34ed0285130511c73f71,en,1
chrome,2015-09-01 04:06:29,4b051a5868ef5835a729c11b7dda92f2,en,0
firefox,2015-09-01 04:06:53,8225d29a7300eaad385dfa2742dc0ffd,en,0
firefox,2015-09-01 04:07:44,61a803ebb9d993ced000ddd70c5770d4,en,2
chrome,2015-09-01 04:08:11,ae2349306d89a88a8806f244029668a2,ru,2
firefox,2015-09-01 04:08:41,41bba5d0b2baebedbb568a28fcbc28b8,de,1
firefox,2015-09-01 04:11:01,98a950eb58acc42f94bd7d56215dc9e6,cn,1
chrome,2015-09-01 04:12:20,650ab6b3aeff497e1220e15973ae2aac,en,2
chrome,2015-09-01 04:12:28,722661d95dfda0d425004174cca1dff7,de,1
chrome,2015-09-01 04:12:50,bb4a6212cb01f25fcb50c7876e4e99df,de,2
firefox,2015-09-01 04:14:04,d0bddab007bf163c5c526d28c41eb706,en,1
chrome,2015-09-01 04:15:09,1251b51bbd2edb2764df5e78efe83798,en,2
firefox,2015-09-01 04:15:16,e0ee42e68d6317192758aafcb1b8fef5,en,0
firefox,2015-09-01 04:15:23,1adc9ae6360f82fb8429d8f89b5faccd,en,0
firefox,2015-09-01 04:15:26,6608023146bd596a82eb2f967169bbc0,de,1
firefox,2015-09-01 04:16:05,881c7229589092ff686e4e6bd2030e83,en,1
chrome,2015-09-01 04:16:55,20e9a9299af3fb7111643f33822b9678,cn,0
firefox,2015-09-01 04:18:57,2343b5df76c696c160aeec18385b3275,fr,0
chrome,2015-09-01 04:19:01,ca3abcbf0031928759e53b6399e8a33e,en,2
firefox,2015-09-01 04:19:23,c231766270c9a1d9e400270dce9b8dc5,de,0
firefox,2015-09-01 04:19:30,dbf5e0b58575e8889a74c296ed8d8e16,de,2
firefox,2015-09-01 04:23:11,67248719c202ab6ec762641b3a81b070,en,0
firefox,2015-09-01 04:24:10,716d57b3614730c6f6eb49c677056602,de,1
firefox,2015-09-01 04:25:27,d0c242c22cabaa5581abb1b1d2070b5a,de,1
firefox,2015-09-01 04:26:38,92425db3d33d03d1615704d2e5b0a55f,en,2
chrome,2015-09-01 04:26:55,918ef39f4133a133a64e87eaeee95c69,en,2
chrome,2015-09-01 04:27:27,a614bc231ecb1c7fce56d9241e534300,de,1
chrome,2015-09-01 04:27:44,f63af39cce1280886122307b70b813cb,ru,1
firefox,2015-09-01 04:27:53,f500af65f5016d81cc93a339333799f8,en,1
firefox,2015-09-01 04:27:56,becb64a4e15f612bfa9f10ad90df72a5,en,2
chrome,2015-09-01 04:28:35,30f08d1c72ff8357b76f24ddc88e2e54,en,1
firefox,2015-09-01 04:28:49,ee91feeefcb009d14ec608e45cc77b98,de,2
chrome,2015-09-01 04:29:09,ff3cc703859de30e13ccc4f7a2320415,en,2
chrome,2015-09-01 04:29:16,9a6ec6b33034030cc6fa0389e96c8008,de,2
chrome,2015-09-01 04:29:23,5ee058dd898e98ca460f434b56daf869,de,0
firefox,2015-09-01 04:31:00,302e9cd2646c27213851d6bc3082ad16,en,1
chrome,2015-09-01 04:31:33,b3f1b6e0efd36594b77c6bc355426925,cn,2
chrome,2015-09-01 04:31:47,c54327eaf7520dc6b58446b18521d05e,cn,1
chrome,2015-09-01 04:32:21,e66f0e20f1d44a5f2262d4cf0811f47f,de,1
chrome,2015-09-01 04:32:33,bb72fd94b0c181324c54329e6f5bd3d0,de,1
chrome,2015-09-01 04:33:06,f38fd745bb89df2a734219bfb50038d2,en,1
firefox,2015-09-01 04:33:20,b631fe0a41ea0f675271323860161f2b,de,2
chrome,2015-09-01 04:35:20,f17d01ed64740f4f979f6e1b6d70a08f,en,0
firefox,2015-09-01 04:35:29,b0053c8e1c1b74ddfa71529219800aa5,en,0
chrome,2015-09-01 04:36:38,1d320ff4f16b56f05ab4fcaab4dde2c5,cn,0
firefox,2015-09-01 04:37:11,7a4fc940119fb19a2fb4429520dbaf4f,fr,1
firefox,2015-09-01 04:37:15,f53ee5de50ba39b35807f0c31792e9da,fr,2
firefox,2015-09-01 04:37:43,b0515cfee92a8a02d9058c9a0aad60d5,de,2
firefox,2015-09-01 04:37:57,b4c4b2efeb1a0ec1ec47dd64faaf4e62,cn,0
firefox,2015-09-01 04:38:15,f8f038a323f89e51f6e1069364bfc07c,en,2
chrome,2015-09-01 04:39:04,20b56725b6e0f7f3978316f450df4884,de,2
chrome,2015-09-01 04:39:38,8ecc089057749377b7e1b5b4c2819949,de,0
chrome,2015-09-01 04:40:12,3f71841a632c3337fd017390299bc333,de,1
firefox,2015-09-01 04:40:56,89c38eb6959c9fa25d2eeed471f825b2,ru,1
firefox,2015-09-01 04:41:29,7d62f1fc8685ef9487ace8d7b3cee9ee,en,2
chrome,2015-09-01 04:41:44,c17db96830aba1cefa19b4b3704fef7d,de,2
firefox,2015-09-01 04:42:34,90fa0d11bc0c9ca39ca05cd7a74625c8,fr,2
chrome,2015-09-01 04:43:47,3a4ccbf251dbbb91a56e341b3cff349f,fr,0
firefox,2015-09-01 04:43:56,cdbad20cfab4b2dd6e3ea86c6b071afe,de,2
chrome,2015-09-01 04:44:01,99eb5a2367a647861ba635597ac853ee,en,0
firefox,2015-09-01 04:44:15,4ae43c3e2e42ba98792db81853a25e65,en,2
chrome,2015-09-01 04:45:23,afedd8c6c76eb1534673c4b53ccb46d5,fr,1
chrome,2015-09-01 04:46:01,654ac94afbd4b31ff142c89d9b3b01ed,de,2
chrome,2015-09-01 04:46:16,ab6039ae9e9db410226dd560d5dbbe55,de,0
chrome,2015-09-01 04:46:45,19ea1ca5c7f54fd47511c0b8a634e7d3,ru,1
chrome,2015-09-01 04:48:24,ac6b0e3f0ef0c2640402ab5d10f00b7b,en,2
chrome,2015-09-01 04:48:45,bcc4cb7aa2c6b084ace0c77f0ca51d9c,en,1
chrome,2015-09-01 04:50:18,5654a9c834e84787876283b9b5a5696c,en,0
chrome,2015-09-01 04:51:30,ab923dad389b2fcc213980a2f6105336,cn,2
chrome,2015-09-01 04:51:40,dabb91df5d429984461b1f4bc3e76007,en,2
chrome,2015-09-01 04:51:59,75b96add5c2d3109055d533aaa55ae08,ru,1
firefox,2015-09-01 04:52:41,5b83575637e199a631cb66b4ff51f996,en,0
chrome,2015-09-01 04:52:56,f69587f2dc4e2446b9ed64ca79d63bfe,en,2
firefox,2015-09-01 04:53:01,af59a386f488fbf6edaa0a1aa3012041,fr,1
firefox,2015-09-01 04:53:28,151358c8e007ab0429000329b4f6a613,de,2
chrome,2015-09-01 04:53:54,935a865d88d4b75c5f0ee473564f4ea5,fr,2
firefox,2015-09-01 04:54:41,d98d0bb3b915096ad02ff84ef33d534a,de,2
chrome,2015-09-01 04:55:13,f6a7694fcc8872897c16cd7a05d4a9ae,en,0
chrome,2015-09-01 04:55:22,478e6efcd053d867a05d51f80045d495,en,1
chrome,2015-09-01 04:55:23,9d1e8cd535c150da7ca3a20f5a156b8d,de,1
firefox,2015-09-01 04:55:26,5d6cc46cd30ce23fd6954276773bf0b6,en,1
chrome,2015-09-01 04:55:29,5688b18ddc297c6a277ddb575b59d59a,de,1
chrome,2015-09-01 04:56:18,064a705bcb0c7030f1e8487364be1a08,en,2
firefox,2015-09-01 04:56:31,122e7352ba0713f3c93ca8c46dbc9b30,cn,1
chrome,2015-09-01 04:56:42,6553953ab7a8db8de7bc7f0f97dcb781,en,0
chrome,2015-09-01 04:56:56,aac41a33fe8a4a1bfd8857b4d5c5afcd,de,0
chrome,2015-09-01 04:57:33,1d1748b309faa77bb0de16dacb330ed3,ru,1
firefox,2015-09-01 04:57:34,97c08c563ffd57e42a86eb4c617b3dad,en,0
firefox,2015-09-01 04:58:07,a0bd3da1ca4607b10a1efefd7653d503,fr,1
firefox,2015-09-01 04:58:07,0d3647636ad722bfd7b845d52f78513c,fr,1
chrome,2015-09-01 04:59:05,939b8e1376e19e87cfa3282ef9b211c1,fr,2
chrome,2015-09-01 04:59:54,0ee5ec71fa02a91903bc7de09a858e27,en,0
chrome,2015-09-01 05:00:08,0e29a1186274402456754a4a9de25033,de,2
chrome,2015-09-01 05:00:37,32c5e72c4bb5bbb1869f6a1cf60a8492,fr,1
firefox,2015-09-01 05:00:42,2f8b6e82f2329a5773bf41494db1951e,de,1
chrome,2015-09-01 05:03:16,5d21afd95c583a0728705a302c8ba5a0,de,1
chrome,2015-09-01 05:03:19,98367b497ae05c5d1966f2b241f7ef8f,ru,2
chrome,2015-09-01 05:05:36,1d7cd4f06b4cfce313893f32d29445dd,cn,2
firefox,2015-09-01 05:07:26,e779aa363ea8c0dc73b97a8f0656bce2,ru,2
chrome,2015-09-01 05:07:59,c3eea300a3c9c11624578869b5b734ef,ru,1
firefox,2015-09-01 05:08:26,b8240de8ccddbf7f83dbeea036e5f5ef,fr,2
chrome,2015-09-01 05:09:47,37bfb3459dd3996150f6d9849ec1df04,en,0
firefox,2015-09-01 05:10:32,41f78410d06e874cdb09802f3a3a76bd,de,1
firefox,2015-09-01 05:10:41,3f4bda75274a430de32dd969f5b6c76e,cn,2
firefox,2015-09-01 05:13:37,cf2a3b5839cbc5d14367a3e98248d40c,en,1
firefox,2015-09-01 05:13:56,64f494a5d00771ad19512e1c00a51ebe,en,1
firefox,2015-09-01 05:14:08,42bd1fa6e84cdc6e52f667a203e1a58c,en,2
chrome,2015-09-01 05:14:33,b6b900b84388b80bd14516f0fb19c7bb,en,2
firefox,2015-09-01 05:15:02,c66065a75432c8cccf7ece39bfe59d05,fr,1
firefox,2015-09-01 05:15:23,7b494a5f5b35d306d8bb48e360e2bffa,fr,2
chrome,2015-09-01 05:15:51,51bb58769103586caef3b1ad7d02a3c9,de,1
firefox,2015-09-01 05:15:58,3eb2bae3da8ff778ce484673012cb2c2,en,0
chrome,2015-09-01 05:16:16,f86fe12eb171879dc5990f1b7b6f8d73,fr,1
chrome,2015-09-01 05:16:22,455ac7c296f36da9b92eb6af163a89be,fr,0
firefox,2015-09-01 05:17:01,3fbe1fedd8cc8973368addf19d13a92a,en,2
chrome,2015-09-01 05:17:45,f5e55db2d99950eb25b8c4fc3eb9a416,en,1
firefox,2015-09-01 05:17:47,bf4b19be4dd46fd05d340a456edd06f6,en,2
chrome,2015-09-01 05:17:59,4fefb18285c8230830e9f699a120a2c7,de,2
chrome,2015-09-01 05:18:08,ef0992c0970812a02454930667460b17,en,0
chrome,2015-09-01 05:18:30,b2ec28fb057259a0f4bac44ca6d9605b,fr,2
chrome,2015-09-01 05:18:54,9ee6aedb603f3f15f21b56ab703665bd,de,0
chrome,2015-09-01 05:19:39,6c2fd595d9e574ac4a4508c2f640c9f7,en,2
firefox,2015-09-01 05:20:54,d30e939e6d2b8663a055d58e0ccddee3,ru,1
chrome,2015-09-01 05:21:12,a3794e943625e171e10d0923bff4d90e,de,1
firefox,2015-09-01 05:22:33,472e360d02722eeaee5776e3dca0db53,de,1
chrome,2015-09-01 05:22:54,f569e107520642043f959f5a84d43b58,en,0
chrome,2015-09-01 05:23:31,c2c95ad9351644dcc69e221c273c8196,de,1
chrome,2015-09-01 05:24:24,0013ca6f1c046b521bcaaa9540a16a4c,en,1
firefox,2015-09-01 05:24:29,ad91b224429d5609f3ec2ae97bc1527f,de,0
chrome,2015-09-01 05:25:24,9face3ce5ae2947b4029a103ad12315e,fr,0
firefox,2015-09-01 05:25:28,c36dc68052964dea4aad5edb508cff7c,fr,1
firefox,2015-09-01 05:26:48,e986760747de19a8a5030e5362485b72,de,2
firefox,2015-09-01 05:26:49,5275fb8a131dda34f59ae06c367e9cbb,de,1
chrome,2015-09-01 05:26:52,7603576dcd0797e01798152a42fc838f,cn,0
chrome,2015-09-01 05:27:02,4e9cb0655351b270edda918c7e1e32cf,en,0
chrome,2015-09-01 05:27:35,c281c6fc006b38421ee79901adedce6a,fr,2
firefox,2015-09-01 05:27:48,8a88ec61c049b86a70d31283cf826e65,en,0
chrome,2015-09-01 05:28:14,6a6f21479f34e079c39daccc2bc599d1,en,0
chrome,2015-09-01 05:29:44,0f8988a9625ea21c183634a71406706a,en,2
chrome,2015-09-01 05:29:58,1c2fef28d6aed55b9418692a588ee188,fr,1
chrome,2015-09-01 05:30:03,74c8dfdda6d0bb8d1712dde4ed4f26f7,de,0
chrome,2015-09-01 05:30:11,8fe8e7f4327da356eb120930d48028ca,de,2
chrome,2015-09-01 05:31:30,02a1014ba51eca8f4c27ea5dc9bb354b,de,1
firefox,2015-09-01 05:32:24,394d40887c816909ca104b84768b4694,fr,1
chrome,2015-09-01 05:32:28,be07d423e0396f911a1fc449dcb8443f,fr,2
chrome,2015-09-01 05:32:59,60409a257e4b7e87194abeac156a81b6,en,2
firefox,2015-09-01 05:33:47,ad0e476290bc457fc6d1219c8c9e8cac,de,2
chrome,2015-09-01 05:33:51,8aea758b1995a0d2be5cacc73ebd28fe,ru,2
chrome,2015-09-01 05:33:52,aba664eab62a0048ca3f0acb017dabdf,ru,2
firefox,2015-09-01 05:34:04,c963b95a0aa7cd26196369f4a62bc544,de,2
chrome,2015-09-01 05:34:15,fe3f3dacf8b0ac3b54f187f8a958fdf0,de,1
chrome,2015-09-01 05:35:00,cf3afae70846ab70417a6b183be4eada,en,1
firefox,2015-09-01 05:35:31,ee9c77359939b50af0dfaf3afa1d7c2b,en,0
chrome,2015-09-01 05:36:16,7c34edf6f7d013160824a7e7ce15e625,de,0
firefox,2015-09-01 05:36:22,84ac7b8464e361d1687d44f9a5c1a002,en,0
firefox,2015-09-01 05:36:32,537e05c8105bbc9c4c37af5e3c832ee1,en,0
firefox,2015-09-01 05:37:16,e71cfc6fd4a4713c08ad3447e4dbaf80,de,2
chrome,2015-09-01 05:38:59,28df63133b840c54cab1067f4221023f,en,2
chrome,2015-09-01 05:39:10,6b7ed8ce78262aa08de332808e7f05d6,en,2
chrome,2015-09-01 05:40:19,8d37342a02c2f7109e8615fdbcedc856,de,2
firefox,2015-09-01 05:43:55,f8c551391422ec42b8edfc8037912625,en,1
chrome,2015-09-01 05:44:01,3f21a55f56caf410d3a57000fdf96d9d,de,0
firefox,2015-09-01 05:44:16,3018d07048d6e89e83f5bc9916cd72fa,en,0
chrome,2015-09-01 05:44:56,2c385f16a07630d2f2ba6e60ca2705cb,de,1
chrome,2015-09-01 05:46:11,acc10aa5af195779277b037843fa7b4b,fr,2
firefox,2015-09-01 05:46:50,39fc80a4c80d8f12beb0c048c8b73bed,de,1
chrome,2015-09-01 05:47:20,31c1ebf6263a1184a89330aca91356da,cn,0
chrome,2015-09-01 05:47:20,ac8ab7268cdb944c76a02dea9c324836,ru,2
chrome,2015-09-01 05:48:26,416d982f5a46cc96e04a1b65bf78c472,de,2
chrome,2015-09-01 05:48:27,27ef0ff3b20909bf75dc5aadb015087f,en,1
firefox,2015-09-01 05:48:32,1002ddf189616aceb123c1ba3cafc05c,cn,0
chrome,2015-09-01 05:48:56,f2049f107879ac7712dbb7b482de3807,de,1
firefox,2015-09-01 05:49:09,915ab7bb051d5bdbdc10fcfaee5e6b7e,en,0
firefox,2015-09-01 05:50:13,880324d2de39317beee02dfd0026727a,en,0
firefox,2015-09-01 05:52:55,f17fd08c8626b4055c20a2aaf51ec207,cn,1
firefox,2015-09-01 05:53:15,3872032e79d9a9d2056c2448e0a562f6,en,2
chrome,2015-09-01 05:53:16,2d1500329582272e3a69741ca334c180,de,0
chrome,2015-09-01 05:53:19,361eb9f1e6e74085b018d2c1c951c7cc,en,1
chrome,2015-09-01 05:54:44,85483c385ba091ba90f8c55aacdb89da,en,0
chrome,2015-09-01 05:54:52,1b76f6c1c4284c0324292008305f016f,cn,1
firefox,2015-09-01 05:55:07,a97f06457d6ecc6e3642d70e12f4b618,en,1
chrome,2015-09-01 05:56:00,5159fd1b7d923f5ae5c6335838c9bec0,en,0
chrome,2015-09-01 05:56:12,9d108450b4d70821ec0b613272c999ee,de,0
firefox,2015-09-01 05:57:32,d987132dcf70ece2e60f5eb6e8bcb99d,cn,2
chrome,2015-09-01 05:57:51,5462bc3bb25561300c93bbbae0a2e76e,de,1
chrome,2015-09-01 05:58:29,def1e4f147c779df8d8a59e2297e1886,de,2
firefox,2015-09-01 05:59:01,bb6335e96c4960e606f28665074d2771,en,2
chrome,2015-09-01 05:59:27,1a0fae203e166b7ccb05dff39a4021d2,de,0
chrome,2015-09-01 05:59:31,f6d9d10a4454729694a1af6b814d19eb,en,2
firefox,2015-09-01 05:59:36,80f05ad52c2b72c64b4e8c285306c3ff,en,2
chrome,2015-09-01 05:59:52,3915687fd16d06b5f356597397a522a4,de,2
firefox,2015-09-01 06:02:05,281a1c1981798e3d9307b7ad25f181ee,en,1
chrome,2015-09-01 06:02:37,0e0aa1ae16c8840fbbef26343be74aae,de,1
firefox,2015-09-01 06:02:41,5a9a6794be710cde6ee4c38129de0040,en,2
chrome,2015-09-01 06:03:11,dcd31b199c1beca2ef70fd78df2de60a,de,1
chrome,2015-09-01 06:03:35,2b5405b6043a7fc6ab9e2b54ee9aafdb,en,1
chrome,2015-09-01 06:03:43,ab5caea7dc0a97af6d1eda111be6711c,en,1
chrome,2015-09-01 06:06:12,b039a934630039c05dd69c46575caf60,en,0
chrome,2015-09-01 06:06:12,fad90c6f24bd4cf1a615203da437b07e,de,0
chrome,2015-09-01 06:07:07,39591863442d545e363b0a52ae955a23,de,1
firefox,2015-09-01 06:07:29,53efa6f4871bb5bcd1f4b6c7ec059a34,cn,2
chrome,2015-09-01 06:08:40,670fb18698c2b3baddb8f852993f0497,de,2
firefox,2015-09-01 06:08:50,3cd9581675452738c724e670801b7f8d,en,2
firefox,2015-09-01 06:08:54,071819c9ab432533a26919f2291eccac,fr,2
chrome,2015-09-01 06:09:13,e1c4d00fd4240291e6d95e70ed2635c9,de,1
firefox,2015-09-01 06:09:56,1e4e141569c0eb3490eb508f738e3050,en,1
firefox,2015-09-01 06:10:02,eccd45aa5c82883f7d240513bd004c05,en,2
chrome,2015-09-01 06:10:54,03722b82f8734ad09a24b4bddb92851f,de,1
chrome,2015-09-01 06:13:03,60a6f33c243cdb47a83ecd47de897808,en,1
chrome,2015-09-01 06:13:27,2845563d4a4c2e782a2d13bc442e5a17,en,0
chrome,2015-09-01 06:13:35,2f84ae2d6c60b9c5be47f9e071cfa343,en,2
firefox,2015-09-01 06:13:46,8654a789f751612ac0e52baec25f0bf8,de,0
firefox,2015-09-01 06:14:18,71d33c430efb0dc8a46e6a4c60b5ab68,fr,0
chrome,2015-09-01 06:14:57,4b2010e6156fe8bc188a4a14949092a7,cn,1
chrome,2015-09-01 06:15:03,bd1381db03535ec4bff27ae069afe6c1,en,1
firefox,2015-09-01 06:15:08,8cc22582436f886761c3d3d824153971,en,0
